datetime,evaporation_acft
3/31/98,773.019678
4/1/98,1259.65328
4/2/98,1260.96844
4/3/98,1261.62402
4/4/98,1262.44597
4/5/98,1263.51447
4/6/98,1263.9235
4/7/98,1264.25235
4/8/98,1264.66327
4/9/98,1265.48522
4/10/98,1265.97643
4/11/98,1267.12723
4/12/98,1267.62033
4/13/98,1268.11154
4/14/98,1268.60476
4/15/98,1269.01568
4/16/98,1270.08229
4/17/98,1270.73987
4/18/98,1271.97085
4/19/98,1273.45038
4/20/98,1274.18815
4/21/98,1274.84573
4/22/98,1275.33894
4/23/98,1275.83205
4/24/98,1276.40544
4/25/98,1277.39187
4/26/98,1279.69135
4/27/98,1281.74428
4/28/98,1282.97526
4/29/98,1284.86382
4/30/98,1286.75227
5/1/98,1481.51497
5/2/98,1485.04282
5/3/98,1489.14086
5/4/98,1492.76192
5/5/98,1496.76688
5/6/98,1501.43743
5/7/98,1505.82166
5/8/98,1510.30141
5/9/98,1515.52351
5/10/98,1519.92783
5/11/98,1523.55072
5/12/98,1527.07337
5/13/98,1530.69626
5/14/98,1534.31682
5/15/98,1538.33172
5/16/98,1542.05019
5/17/98,1545.96473
5/18/98,1549.39167
5/19/98,1552.42674
5/20/98,1555.94927
5/21/98,1558.98434
5/22/98,1563.29075
5/23/98,1567.5995
5/24/98,1573.2753
5/25/98,1578.56154
5/26/98,1583.1618
5/27/98,1587.27474
5/28/98,1591.18914
5/29/98,1595.10368
5/30/98,1599.11845
5/31/98,1603.71884
6/1/98,2537.22447
6/2/98,2543.89692
6/3/98,2551.02466
6/4/98,2556.48635
6/5/98,2563.31069
6/6/98,2569.37956
6/7/98,2575.59652
6/8/98,2579.84363
6/9/98,2584.24263
6/10/98,2587.88235
6/11/98,2590.91508
6/12/98,2592.88494
6/13/98,2595.76938
6/14/98,2599.71289
6/15/98,2601.22725
6/16/98,2604.10809
6/17/98,2605.77795
6/18/98,2607.8997
6/19/98,2610.02506
6/20/98,2613.05779
6/21/98,2615.78673
6/22/98,2618.36758
6/23/98,2620.33743
6/24/98,2623.06636
6/25/98,2624.88813
6/26/98,2627.16178
6/27/98,2629.43883
6/28/98,2632.16797
6/29/98,2634.28951
6/30/98,2636.11128
7/1/98,3043.75632
7/2/98,3045.84228
7/3/98,3047.40669
7/4/98,3049.66245
7/5/98,3052.09603
7/6/98,3053.30846
7/7/98,3055.39465
7/8/98,3054.35155
7/9/98,3053.30846
7/10/98,3054.00393
7/11/98,3053.65631
7/12/98,3053.48238
7/13/98,3052.78714
7/14/98,3052.26559
7/15/98,3051.9221
7/16/98,3050.87924
7/17/98,3049.48852
7/18/98,3047.75455
7/19/98,3045.66859
7/20/98,3044.45156
7/21/98,3041.5008
7/22/98,3040.11008
7/23/98,3038.02848
7/24/98,3034.72986
7/25/98,3033.51307
7/26/98,3030.90557
7/27/98,3029.17136
7/28/98,3027.78087
7/29/98,3026.39015
7/30/98,3025.17749
7/31/98,3023.78701
8/1/98,3006.95506
8/2/98,3006.09971
8/3/98,3004.55216
8/4/98,3002.83305
8/5/98,3001.1178
8/6/98,2999.05463
8/7/98,2996.30791
8/8/98,2994.93239
8/9/98,2992.18567
8/10/98,2990.63836
8/11/98,2987.54781
8/12/98,2985.48465
8/13/98,2982.05029
8/14/98,2979.13154
8/15/98,2976.72864
8/16/98,2973.80581
8/17/98,2971.40314
8/18/98,2967.96854
8/19/98,2964.35806
8/20/98,2961.09549
8/21/98,2958.17698
8/22/98,2955.59797
8/23/98,2952.67922
8/24/98,2949.7607
8/25/98,2948.21316
8/26/98,2945.12261
8/27/98,2942.5436
8/28/98,2939.62508
8/29/98,2936.70634
8/30/98,2933.27197
8/31/98,2931.55263
9/1/98,2786.4586
9/2/98,2783.85929
9/3/98,2781.75127
9/4/98,2780.12661
9/5/98,2781.9136
9/6/98,2780.28895
9/7/98,2778.82684
9/8/98,2777.04371
9/9/98,2773.96081
9/10/98,2772.33637
9/11/98,2771.68638
9/12/98,2772.33637
9/13/98,2771.84893
9/14/98,2770.0658
9/15/98,2768.92859
9/16/98,2767.14138
9/17/98,2765.5208
9/18/98,2763.73359
9/19/98,2761.95046
9/20/98,2760.3258
9/21/98,2758.21778
9/22/98,2755.7808
9/23/98,2754.16022
9/24/98,2751.5609
9/25/98,2749.61522
9/26/98,2747.66568
9/27/98,2746.6908
9/28/98,2744.74533
9/29/98,2742.14987
9/30/98,2739.55033
10/1/98,1841.50631
10/2/98,1840.08751
10/3/98,1838.88578
10/4/98,1837.7939
10/5/98,1837.35656
10/6/98,1836.15368
10/7/98,1834.95355
10/8/98,1834.18815
10/9/98,1833.53215
10/10/98,1832.55068
10/11/98,1832.44127
10/12/98,1831.78528
10/13/98,1830.6918
10/14/98,1829.81974
10/15/98,1828.72627
10/16/98,1828.5076
10/17/98,1827.85146
10/18/98,1827.19806
10/19/98,1826.21399
10/20/98,1825.22978
10/21/98,1825.01111
10/22/98,1825.55785
10/23/98,1824.79504
10/24/98,1824.57638
10/25/98,1826.32325
10/26/98,1825.99518
10/27/98,1825.44859
10/28/98,1826.97939
10/29/98,1827.52613
10/30/98,1827.74205
10/31/98,1827.41672
11/1/98,1806.70544
11/2/98,1806.81182
11/3/98,1806.49534
11/4/98,1805.96371
11/5/98,1805.32584
11/6/98,1805.11322
11/7/98,1804.58159
11/8/98,1805.43208
11/9/98,1805.11322
11/10/98,1805.11322
11/11/98,1805.64485
11/12/98,1804.79421
11/13/98,1804.4752
11/14/98,1804.1562
11/15/98,1803.94358
11/16/98,1803.94358
11/17/98,1803.20199
11/18/98,1802.7766
11/19/98,1802.13873
11/20/98,1801.60711
11/21/98,1800.86538
11/22/98,1800.759
11/23/98,1800.44013
11/24/98,1799.9085
11/25/98,1799.48312
11/26/98,1799.16425
11/27/98,1798.63262
11/28/98,1798.42253
11/29/98,1797.67827
11/30/98,1797.67827
12/1/98,1391.94135
12/2/98,1391.44793
12/3/98,1390.79188
12/4/98,1390.13399
12/5/98,1389.96941
12/6/98,1389.3937
12/7/98,1388.65559
12/8/98,1388.16206
12/9/98,1387.9153
12/10/98,1386.76584
12/11/98,1386.19013
12/12/98,1385.53224
12/13/98,1385.04078
12/14/98,1384.38278
12/15/98,1383.56031
12/16/98,1382.7399
12/17/98,1381.91743
12/18/98,1381.01266
12/19/98,1379.78102
12/20/98,1379.94549
12/21/98,1379.8632
12/22/98,1378.79603
12/23/98,1377.72691
12/24/98,1376.41297
12/25/98,1375.34374
12/26/98,1374.27657
12/27/98,1373.20733
12/28/98,1371.97569
12/29/98,1371.15322
12/30/98,1370.49728
12/31/98,1369.26357
1/1/99,444.387776
1/2/99,444.105115
1/3/99,443.906789
1/4/99,443.680114
1/5/99,443.397491
1/6/99,443.114157
1/7/99,442.830823
1/8/99,442.661518
1/9/99,442.434843
1/10/99,442.264865
1/11/99,442.038902
1/12/99,441.840575
1/13/99,441.642211
1/14/99,441.415574
1/15/99,441.27458
1/16/99,441.019595
1/17/99,440.906276
1/18/99,440.764609
1/19/99,440.623615
1/20/99,440.425289
1/21/99,440.141955
1/22/99,439.97265
1/23/99,439.887642
1/24/99,439.887642
1/25/99,439.689316
1/26/99,439.405982
1/27/99,439.265026
1/28/99,439.0667
1/29/99,438.811676
1/30/99,438.670009
1/31/99,438.472394
2/1/99,529.902481
2/2/99,529.521323
2/3/99,529.417414
2/4/99,529.210371
2/5/99,528.863881
2/6/99,528.725257
2/7/99,528.414258
2/8/99,528.310348
2/9/99,528.24106
2/10/99,527.965681
2/11/99,527.763236
2/12/99,527.595346
2/13/99,527.359214
2/14/99,527.123035
2/15/99,526.954323
2/16/99,526.651501
2/17/99,526.482789
2/18/99,526.212923
2/19/99,526.077944
2/20/99,525.876321
2/21/99,525.336498
2/22/99,525.269032
2/23/99,525.201565
2/24/99,524.999943
2/25/99,524.696298
2/26/99,524.426386
2/27/99,524.291453
2/28/99,524.089831
3/1/99,801.911049
3/2/99,801.502283
3/3/99,801.043675
3/4/99,800.992588
3/5/99,800.890415
3/6/99,800.481648
3/7/99,800.226143
3/8/99,800.175056
3/9/99,799.970708
3/10/99,799.868534
3/11/99,799.307682
3/12/99,799.256595
3/13/99,799.154421
3/14/99,799.103334
3/15/99,798.694568
3/16/99,798.389221
3/17/99,798.184873
3/18/99,797.878281
3/19/99,797.776107
3/20/99,797.316253
3/21/99,797.010907
3/22/99,797.316253
3/23/99,797.061994
3/24/99,796.908733
3/25/99,796.755401
3/26/99,796.653228
3/27/99,796.653228
3/28/99,796.551054
3/29/99,796.295548
3/30/99,796.499967
3/31/99,796.0912
4/1/99,1296.27915
4/2/99,1295.86823
4/3/99,1296.606
4/4/99,1296.19697
4/5/99,1296.11478
4/6/99,1296.11478
4/7/99,1295.86823
4/8/99,1296.11478
4/9/99,1295.86823
4/10/99,1295.95042
4/11/99,1296.11478
4/12/99,1295.70375
4/13/99,1295.12847
4/14/99,1294.96399
4/15/99,1294.47088
4/16/99,1293.97967
4/17/99,1293.8153
4/18/99,1293.65082
4/19/99,1293.40427
4/20/99,1293.8153
4/21/99,1292.91106
4/22/99,1293.15772
4/23/99,1292.91106
4/24/99,1293.15772
4/25/99,1293.07554
4/26/99,1293.07554
4/27/99,1293.48646
4/28/99,1294.30841
4/29/99,1294.8818
4/30/99,1295.21065
5/1/99,1489.90416
5/2/99,1491.33304
5/3/99,1492.76192
5/4/99,1494.7655
5/5/99,1496.28977
5/6/99,1497.62325
5/7/99,1498.95906
5/8/99,1499.72004
5/9/99,1500.48334
5/10/99,1500.96032
5/11/99,1500.67413
5/12/99,1500.38794
5/13/99,1500.76953
5/14/99,1500.57873
5/15/99,1500.86492
5/16/99,1502.48459
5/17/99,1502.48459
5/18/99,1502.86631
5/19/99,1503.1525
5/20/99,1504.20199
5/21/99,1504.96296
5/22/99,1505.91705
5/23/99,1507.44133
5/24/99,1509.15652
5/25/99,1511.82568
5/26/99,1514.34774
5/27/99,1517.67665
5/28/99,1521.1036
5/29/99,1524.8222
5/30/99,1528.44508
5/31/99,1532.94744
6/1/99,2426.65883
6/2/99,2433.48318
6/3/99,2440.61091
6/4/99,2446.52809
6/5/99,2454.41511
6/6/99,2461.08757
6/7/99,2467.76002
6/8/99,2473.67699
6/9/99,2479.13486
6/10/99,2485.81112
6/11/99,2491.26899
6/12/99,2497.63785
6/13/99,2503.70672
6/14/99,2508.56101
6/15/99,2513.10811
6/16/99,2520.84323
6/17/99,2524.17956
6/18/99,2531.15921
6/19/99,2537.52807
6/20/99,2545.41509
6/21/99,2552.23924
6/22/99,2556.63824
6/23/99,2563.1588
6/24/99,2568.77217
6/25/99,2574.53384
6/26/99,2579.38814
6/27/99,2583.93884
6/28/99,2588.03425
6/29/99,2592.12946
6/30/99,2595.16219
7/1/99,2997.39002
7/2/99,2999.8236
7/3/99,3001.90543
7/4/99,3004.16508
7/5/99,3006.07299
7/6/99,3006.94216
7/7/99,3007.81133
7/8/99,3010.5884
7/9/99,3010.93625
7/10/99,3011.45757
7/11/99,3013.5394
7/12/99,3013.88702
7/13/99,3013.71309
7/14/99,3013.71309
7/15/99,3013.02221
7/16/99,3014.93012
7/17/99,3014.75619
7/18/99,3014.93012
7/19/99,3013.36547
7/20/99,3013.36547
7/21/99,3013.36547
7/22/99,3011.63149
7/23/99,3010.93625
7/24/99,3009.37161
7/25/99,3009.37161
7/26/99,3007.11608
7/27/99,3007.29001
7/28/99,3005.20405
7/29/99,3004.16508
7/30/99,3002.42698
7/31/99,3002.94829
8/1/99,2987.37579
8/2/99,2986.0005
8/3/99,2986.51612
8/4/99,2985.31694
8/5/99,2984.62907
8/6/99,2984.62907
8/7/99,2984.62907
8/8/99,2984.80109
8/9/99,2984.11345
8/10/99,2983.25378
8/11/99,2983.08175
8/12/99,2982.73793
8/13/99,2983.42557
8/14/99,2982.39411
8/15/99,2983.25378
8/16/99,2982.5659
8/17/99,2981.87826
8/18/99,2981.19062
8/19/99,2981.19062
8/20/99,2980.33503
8/21/99,2980.85088
8/22/99,2981.87826
8/23/99,2981.19062
8/24/99,2981.70623
8/25/99,2981.0229
8/26/99,2980.67885
8/27/99,2980.85088
8/28/99,2979.81918
8/29/99,2979.30356
8/30/99,2978.78772
8/31/99,2978.78772
9/1/99,2832.87557
9/2/99,2831.57581
9/3/99,2830.44267
9/4/99,2830.93011
9/5/99,2831.41733
9/6/99,2832.06325
9/7/99,2832.55069
9/8/99,2831.73836
9/9/99,2830.76756
9/10/99,2829.95523
9/11/99,2828.49312
9/12/99,2828.65546
9/13/99,2827.35977
9/14/99,2826.70999
9/15/99,2825.41022
9/16/99,2823.94812
9/17/99,2822.97732
9/18/99,2820.37778
9/19/99,2821.67755
9/20/99,2819.40312
9/21/99,2816.48277
9/22/99,2814.86198
9/23/99,2813.23732
9/24/99,2812.1001
9/25/99,2810.80441
9/26/99,2810.64186
9/27/99,2809.01721
9/28/99,2806.42175
9/29/99,2804.4722
9/30/99,2802.52674
10/1/99,1883.89255
10/2/99,1883.01774
10/3/99,1882.25493
10/4/99,1881.48953
10/5/99,1880.50546
10/6/99,1879.08666
10/7/99,1878.868
10/8/99,1877.66512
10/9/99,1876.79305
10/10/99,1876.13691
10/11/99,1875.04344
10/12/99,1874.06211
10/13/99,1873.0779
10/14/99,1871.6565
10/15/99,1870.78429
10/16/99,1869.03583
10/17/99,1867.50661
10/18/99,1866.74121
10/19/99,1865.32241
10/20/99,1864.01027
10/21/99,1863.0288
10/22/99,1861.93532
10/23/99,1860.84185
10/24/99,1859.86038
10/25/99,1858.54824
10/26/99,1857.23884
10/27/99,1856.14537
10/28/99,1854.3985
10/29/99,1853.85176
10/30/99,1852.75829
10/31/99,1851.66756
11/1/99,1828.80016
11/2/99,1827.63319
11/3/99,1826.35731
11/4/99,1825.18767
11/5/99,1824.0207
11/6/99,1823.06382
11/7/99,1821.68423
11/8/99,1820.30196
11/9/99,1819.13499
11/10/99,1817.85911
11/11/99,1816.69214
11/12/99,1814.99101
11/13/99,1813.61127
11/14/99,1812.54802
11/15/99,1810.9558
11/16/99,1809.67992
11/17/99,1808.61933
11/18/99,1806.81182
11/19/99,1805.32584
11/20/99,1803.94358
11/21/99,1802.98923
11/22/99,1801.078
11/23/99,1799.5895
11/24/99,1797.99728
11/25/99,1796.7214
11/26/99,1795.12904
11/27/99,1794.17216
11/28/99,1793.00519
11/29/99,1791.62293
11/30/99,1790.03071
12/1/99,1385.94347
12/2/99,1384.62954
12/3/99,1383.80707
12/4/99,1382.57532
12/5/99,1382.0819
12/6/99,1380.60349
12/7/99,1379.53426
12/8/99,1378.71385
12/9/99,1377.72691
12/10/99,1376.57744
12/11/99,1375.67268
12/12/99,1374.6878
12/13/99,1373.86533
12/14/99,1372.63358
12/15/99,1371.64663
12/16/99,1370.25052
12/17/99,1369.42805
12/18/99,1368.60764
12/19/99,1367.62069
12/20/99,1366.79822
12/21/99,1365.73094
12/22/99,1364.744
12/23/99,1364.17035
12/24/99,1362.93665
12/25/99,1362.6077
12/26/99,1361.95166
12/27/99,1360.96471
12/28/99,1360.06202
12/29/99,1359.15736
12/30/99,1358.33685
12/31/99,1357.51437
1/1/00,440.226963
1/2/00,440.056947
1/3/00,439.859332
1/4/00,439.547649
1/5/00,439.434331
1/6/00,439.09501
1/7/00,438.783366
1/8/00,438.472394
1/9/00,438.245719
1/10/00,437.934074
1/11/00,437.708072
1/12/00,437.538095
1/13/00,437.424738
1/14/00,437.254761
1/15/00,437.085456
1/16/00,437.028797
1/17/00,436.830471
1/18/00,436.691781
1/19/00,436.526231
1/20/00,436.306184
1/21/00,436.140634
1/22/00,436.057879
1/23/00,435.919914
1/24/00,435.809574
1/25/00,435.699867
1/26/00,435.368806
1/27/00,435.313636
1/28/00,435.065965
1/29/00,434.955624
1/30/00,434.790075
1/31/00,434.514184
2/1/00,507.091167
2/2/00,506.896496
2/3/00,506.733647
2/4/00,506.538182
2/5/00,506.440472
2/6/00,506.310148
2/7/00,505.985198
2/8/00,505.789733
2/9/00,505.626883
2/10/00,505.431419
2/11/00,505.334458
2/12/00,505.269318
2/13/00,505.106469
2/14/00,504.943574
2/15/00,504.911004
2/16/00,504.748109
2/17/00,504.455729
2/18/00,504.39059
2/19/00,504.35802
2/20/00,504.097415
2/21/00,503.70728
2/22/00,503.836811
2/23/00,503.706928
2/24/00,503.381536
2/25/00,503.446676
2/26/00,503.251256
2/27/00,503.153501
2/28/00,503.023222
2/29/00,502.861121
3/1/00,797.061994
3/2/00,796.806488
3/3/00,796.499967
3/4/00,796.499967
3/5/00,796.193374
3/6/00,796.142287
3/7/00,795.530348
3/8/00,795.223826
3/9/00,795.121582
3/10/00,795.019408
3/11/00,794.763973
3/12/00,794.763973
3/13/00,794.560801
3/14/00,794.305295
3/15/00,794.152034
3/16/00,793.743268
3/17/00,793.487833
3/18/00,793.233573
3/19/00,792.978068
3/20/00,793.28466
3/21/00,792.671546
3/22/00,792.26278
3/23/00,791.906346
3/24/00,791.957433
3/25/00,791.957433
3/26/00,792.211693
3/27/00,792.00852
3/28/00,792.26278
3/29/00,792.161781
3/30/00,792.518215
3/31/00,792.620459
4/1/00,1290.20255
4/2/00,1290.85813
4/3/00,1291.10479
4/4/00,1291.35134
4/5/00,1291.68019
4/6/00,1291.26916
4/7/00,1291.10479
4/8/00,1290.20255
4/9/00,1289.3806
4/10/00,1288.8875
4/11/00,1288.22991
4/12/00,1287.65652
4/13/00,1287.08112
4/14/00,1286.42354
4/15/00,1286.34135
4/16/00,1285.76796
4/17/00,1285.60359
4/18/00,1285.19256
4/19/00,1285.02819
4/20/00,1284.69934
4/21/00,1284.28842
4/22/00,1284.20624
4/23/00,1283.71503
4/24/00,1283.63284
4/25/00,1283.22181
4/26/00,1283.304
4/27/00,1282.89308
4/28/00,1282.89308
4/29/00,1282.07113
4/30/00,1282.64641
5/1/00,1474.74764
5/2/00,1474.84303
5/3/00,1473.31876
5/4/00,1472.07848
5/5/00,1471.12439
5/6/00,1470.07709
5/7/00,1471.12439
5/8/00,1472.36467
5/9/00,1473.79355
5/10/00,1475.32015
5/11/00,1477.41693
5/12/00,1479.132
5/13/00,1480.18148
5/14/00,1481.51497
5/15/00,1482.56446
5/16/00,1483.32543
5/17/00,1483.70715
5/18/00,1484.47031
5/19/00,1484.75663
5/20/00,1485.04282
5/21/00,1485.13822
5/22/00,1485.51761
5/23/00,1485.7084
5/24/00,1485.613
5/25/00,1486.28091
5/26/00,1487.42579
5/27/00,1488.85467
5/28/00,1491.14225
5/29/00,1493.62061
5/30/00,1495.90819
5/31/00,1498.67274
6/1/00,2372.95373
6/2/00,2379.15938
6/3/00,2385.36144
6/4/00,2391.6229
6/5/00,2397.38818
6/6/00,2402.54627
6/7/00,2407.85224
6/8/00,2412.09955
6/9/00,2415.28378
6/10/00,2419.0756
6/11/00,2422.10813
6/12/00,2425.14447
6/13/00,2427.56981
6/14/00,2429.53966
6/15/00,2431.66502
6/16/00,2433.02768
6/17/00,2433.48318
6/18/00,2434.69755
6/19/00,2435.45663
6/20/00,2435.76043
6/21/00,2436.21572
6/22/00,2436.9712
6/23/00,2437.88198
6/24/00,2437.73028
6/25/00,2439.24845
6/26/00,2439.55204
6/27/00,2439.09655
6/28/00,2439.55204
6/29/00,2440.15923
6/30/00,2440.91471
7/1/00,2817.47897
7/2/00,2817.65266
7/3/00,2817.13135
7/4/00,2816.43587
7/5/00,2816.08825
7/6/00,2815.21908
7/7/00,2815.91432
7/8/00,2814.52384
7/9/00,2814.69753
7/10/00,2813.65467
7/11/00,2813.31118
7/12/00,2812.44201
7/13/00,2811.92046
7/14/00,2811.74677
7/15/00,2811.05129
7/16/00,2809.83588
7/17/00,2808.27422
7/18/00,2807.9266
7/19/00,2807.05743
7/20/00,2806.18826
7/21/00,2805.84064
7/22/00,2804.79778
7/23/00,2803.58511
7/24/00,2803.58511
7/25/00,2802.54225
7/26/00,2800.97761
7/27/00,2800.1128
7/28/00,2798.54816
7/29/00,2798.37446
7/30/00,2796.63612
7/31/00,2795.94501
8/1/00,2782.11897
8/2/00,2780.57166
8/3/00,2779.7138
8/4/00,2778.16876
8/5/00,2777.99696
8/6/00,2776.79347
8/7/00,2775.58975
8/8/00,2774.39057
8/9/00,2772.67123
8/10/00,2772.32741
8/11/00,2770.95189
8/12/00,2770.09653
8/13/00,2769.06484
8/14/00,2767.51752
8/15/00,2766.48583
8/16/00,2765.28665
8/17/00,2764.25495
8/18/00,2763.05146
8/19/00,2762.02408
8/20/00,2760.64856
8/21/00,2760.13271
8/22/00,2759.61709
8/23/00,2758.24158
8/24/00,2757.89775
8/25/00,2757.38599
8/26/00,2756.87037
8/27/00,2756.87037
8/28/00,2755.32283
8/29/00,2754.63518
8/30/00,2753.94754
8/31/00,2752.5761
9/1/00,2619.28404
9/2/00,2618.30938
9/3/00,2618.14683
9/4/00,2617.17217
9/5/00,2611.88651
9/6/00,2606.51098
9/7/00,2600.34813
9/8/00,2596.39654
9/9/00,2595.28898
9/10/00,2594.18164
9/11/00,2593.86504
9/12/00,2593.86504
9/13/00,2593.23227
9/14/00,2592.7577
9/15/00,2591.97038
9/16/00,2591.49581
9/17/00,2590.23048
9/18/00,2588.80611
9/19/00,2588.9643
9/20/00,2587.8606
9/21/00,2586.27847
9/22/00,2585.17091
9/23/00,2584.06721
9/24/00,2583.43422
9/25/00,2582.16869
9/26/00,2581.37751
9/27/00,2580.90294
9/28/00,2581.37751
9/29/00,2579.95743
9/30/00,2579.64104
10/1/00,1734.00591
10/2/00,1733.26047
10/3/00,1732.83459
10/4/00,1731.77218
10/5/00,1731.98527
10/6/00,1731.3463
10/7/00,1730.70733
10/8/00,1730.07096
10/9/00,1729.11258
10/10/00,1728.26066
10/11/00,1727.1974
10/12/00,1726.13356
10/13/00,1725.70767
10/14/00,1725.0687
10/15/00,1724.75174
10/16/00,1724.00645
10/17/00,1723.26101
10/18/00,1722.83498
10/19/00,1722.30262
10/20/00,1721.66625
10/21/00,1722.09213
10/22/00,1722.40909
10/23/00,1721.87919
10/24/00,1722.62204
10/25/00,1722.72851
10/26/00,1722.40909
10/27/00,1722.72851
10/28/00,1721.87818
10/29/00,1721.24022
10/30/00,1721.34684
10/31/00,1720.81434
11/1/00,1702.10679
11/2/00,1701.28091
11/3/00,1700.34897
11/4/00,1699.3135
11/5/00,1698.59116
11/6/00,1697.55569
11/7/00,1696.20962
11/8/00,1694.7624
11/9/00,1693.72693
11/10/00,1693.00458
11/11/00,1691.86558
11/12/00,1690.52189
11/13/00,1689.48642
11/14/00,1688.03921
11/15/00,1687.00374
11/16/00,1685.86473
11/17/00,1684.93518
11/18/00,1683.48558
11/19/00,1682.6597
11/20/00,1681.41702
11/21/00,1680.28054
11/22/00,1678.93447
11/23/00,1677.79785
11/24/00,1676.45179
11/25/00,1675.21163
11/26/00,1674.07263
11/27/00,1673.24423
11/28/00,1672.00407
11/29/00,1671.27934
11/30/00,1669.72859
12/1/00,1292.98428
12/2/00,1292.1833
12/3/00,1291.30408
12/4/00,1290.34292
12/5/00,1289.46381
12/6/00,1288.58264
12/7/00,1287.78361
12/8/00,1286.90254
12/9/00,1286.10156
12/10/00,1285.06217
12/11/00,1284.66162
12/12/00,1283.38196
12/13/00,1282.42081
12/14/00,1281.30133
12/15/00,1281.06107
12/16/00,1279.94158
12/17/00,1278.82026
12/18/00,1278.09936
12/19/00,1277.30023
12/20/00,1276.65942
12/21/00,1275.29968
12/22/00,1274.33852
12/23/00,1273.5395
12/24/00,1273.13895
12/25/00,1271.77921
12/26/00,1270.57768
12/27/00,1269.61848
12/28/00,1268.89759
12/29/00,1267.93828
12/30/00,1267.1373
12/31/00,1266.17615
1/1/01,408.715696
1/2/01,408.439806
1/3/01,408.054209
1/4/01,407.72311
1/5/01,407.392721
1/6/01,407.144416
1/7/01,406.868526
1/8/01,406.482929
1/9/01,406.124917
1/10/01,405.683515
1/11/01,405.325504
1/12/01,405.049613
1/13/01,404.773723
1/14/01,404.581261
1/15/01,404.250161
1/16/01,403.947359
1/17/01,403.561089
1/18/01,403.230701
1/19/01,402.844431
1/20/01,402.486458
1/21/01,402.293323
1/22/01,401.880141
1/23/01,401.521456
1/24/01,401.218653
1/25/01,400.804799
1/26/01,400.557166
1/27/01,400.25369
1/28/01,399.9778
1/29/01,399.674959
1/30/01,399.316313
1/31/01,398.958301
2/1/01,481.518921
2/2/01,481.148633
2/3/01,480.777522
2/4/01,480.642543
2/5/01,480.305987
2/6/01,480.036075
2/7/01,479.564541
2/8/01,479.227163
2/9/01,479.024764
2/10/01,478.788585
2/11/01,478.519496
2/12/01,478.249585
2/13/01,477.87925
2/14/01,477.609338
2/15/01,477.27196
2/16/01,477.002871
2/17/01,476.834205
2/18/01,476.463047
2/19/01,476.193958
2/20/01,475.789114
2/21/01,475.620401
2/22/01,475.317579
2/23/01,475.081401
2/24/01,474.811536
2/25/01,474.777756
2/26/01,474.541624
2/27/01,474.340001
2/28/01,474.137556
3/1/01,726.363343
3/2/01,726.210012
3/3/01,726.107838
3/4/01,725.954577
3/5/01,725.64923
3/6/01,725.342638
3/7/01,725.13829
3/8/01,724.831698
3/9/01,724.475264
3/10/01,724.475264
3/11/01,724.270916
3/12/01,724.168742
3/13/01,724.015411
3/14/01,723.708889
3/15/01,723.402296
3/16/01,722.994776
3/17/01,722.994776
3/18/01,722.994776
3/19/01,722.432749
3/20/01,721.974071
3/21/01,721.667549
3/22/01,721.412043
3/23/01,721.258783
3/24/01,721.003277
3/25/01,720.747842
3/26/01,720.798929
3/27/01,720.54467
3/28/01,720.595757
3/29/01,720.54467
3/30/01,720.493583
3/31/01,720.442496
4/1/01,1174.9098
4/2/01,1175.07417
4/3/01,1174.49877
4/4/01,1174.41658
4/5/01,1174.08785
4/6/01,1173.92348
4/7/01,1173.759
4/8/01,1173.67682
4/9/01,1173.10342
4/10/01,1173.18561
4/11/01,1173.2659
4/12/01,1172.93906
4/13/01,1172.77469
4/14/01,1172.6925
4/15/01,1173.02124
4/16/01,1172.93906
4/17/01,1172.6925
4/18/01,1172.19929
4/19/01,1172.03492
4/20/01,1171.37734
4/21/01,1171.29515
4/22/01,1171.5417
4/23/01,1171.37734
4/24/01,1171.29515
4/25/01,1171.37734
4/26/01,1171.29515
4/27/01,1171.62389
4/28/01,1171.5417
4/29/01,1171.87055
4/30/01,1172.1171
5/1/01,1346.54432
5/2/01,1346.83051
5/3/01,1347.68688
5/4/01,1348.45018
5/5/01,1349.68827
5/6/01,1351.88044
5/7/01,1352.92993
5/8/01,1353.88403
5/9/01,1354.93119
5/10/01,1355.78988
5/11/01,1356.83718
5/12/01,1357.60048
5/13/01,1359.02936
5/14/01,1359.69713
5/15/01,1361.22373
5/16/01,1364.17688
5/17/01,1366.75065
5/18/01,1370.37403
5/19/01,1373.61337
5/20/01,1377.42755
5/21/01,1381.52558
5/22/01,1385.33743
5/23/01,1388.96068
5/24/01,1392.58174
5/25/01,1395.91881
5/26/01,1398.87428
5/27/01,1402.20902
5/28/01,1404.97358
5/29/01,1408.69236
5/30/01,1411.74091
5/31/01,1414.50546
6/1/01,2241.65387
6/2/01,2245.05062
6/3/01,2249.48209
6/4/01,2252.4354
6/5/01,2256.12779
6/6/01,2259.82018
6/7/01,2262.77329
6/8/01,2265.28656
6/9/01,2267.79622
6/10/01,2270.15807
6/11/01,2272.52353
6/12/01,2276.36373
6/13/01,2275.62465
6/14/01,2277.24722
6/15/01,2279.02121
6/16/01,2280.35175
6/17/01,2282.12234
6/18/01,2282.86141
6/19/01,2283.89633
6/20/01,2284.33637
6/21/01,2284.92763
6/22/01,2284.33637
6/23/01,2285.66691
6/24/01,2285.5191
6/25/01,2285.22326
6/26/01,2286.11036
6/27/01,2285.96254
6/28/01,2285.66691
6/29/01,2285.66691
6/30/01,2286.25817
7/1/01,2641.08255
